,track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title
17059,123964,256000,0,,2015-08-21 14:45:21,,259,14,Hip-Hop,"[21, 539]","[539, 21]",,7061,,Attribution,5361,,1,,[],5-11-15
17060,123965,256000,0,,2015-08-21 14:45:22,,206,17,Hip-Hop,"[21, 539]","[539, 21]",,6171,,Attribution,4417,,2,,[],Freestlye 30
17061,123966,256000,0,,2015-08-21 14:45:23,,263,10,Hip-Hop,"[21, 539]","[539, 21]",,6175,,Attribution,4831,,3,,[],Bruce Wayne
17062,123967,256000,0,,2015-08-21 14:45:24,,47,3,Hip-Hop,"[21, 539]","[539, 21]",,4745,,Attribution,4145,,4,,[],Chords
17063,123968,256000,0,,2015-08-21 14:45:25,,210,5,Hip-Hop,"[21, 539]","[539, 21]",,3965,,Attribution,3018,,5,,[],Michael Van Allen
17064,123969,256000,0,,2015-08-21 14:45:25,,263,7,Hip-Hop,"[21, 539]","[539, 21]",,4712,,Attribution,3590,,6,,[],Ric Flair
17065,123970,256000,0,,2015-08-21 14:45:27,,270,8,Hip-Hop,"[21, 539]","[539, 21]",,4416,,Attribution,3346,,7,,[],Agoge
17066,123971,256000,0,,2015-08-21 14:45:27,,181,10,Hip-Hop,"[21, 539]","[539, 21]",,6061,,Attribution,4515,,8,,[],Freestyle 32
17067,123972,320000,0,,2015-08-21 14:45:28,,249,6,Hip-Hop,"[21, 539]","[539, 21]",,5227,,Attribution,4174,,9,,[],Awkward Romance
17068,123973,256000,0,,2015-08-21 14:45:30,,261,9,Hip-Hop,"[21, 539]","[539, 21]",,5016,,Attribution,3823,,10,,[],Ric Flair 1.5
17069,123974,256000,0,,2015-08-21 14:45:30,,309,9,Hip-Hop,"[21, 539]","[539, 21]",,6152,,Attribution,4952,,11,,[],Everything New (2015)
17070,123975,256000,0,,2015-08-21 14:45:31,,216,16,Hip-Hop,"[21, 539]","[539, 21]",,8654,,Attribution,6776,,12,,[],AYYYYYYYYYYYYYY
17071,123976,256000,0,,2015-08-21 14:45:32,,282,9,Hip-Hop,"[21, 539]","[539, 21]",,6099,,Attribution,4808,,13,,[],Big Gete Star
17072,123977,256000,6,,2015-08-21 14:45:33,,227,10,Hip-Hop,"[21, 539]","[539, 21]",,9126,,Attribution,7309,,14,,[],Freestyle 33
17073,123978,256000,0,,2015-08-21 14:45:34,,226,22,Hip-Hop,"[21, 539]","[539, 21]",,11476,,Attribution,8908,,15,,[],"Fuck Yall, Im Goin Pop"
17074,123979,256000,0,,2015-08-21 14:45:35,,150,11,Hip-Hop,"[21, 539]","[539, 21]",,9949,,Attribution,8537,,16,,[],Moments
17075,123980,256000,0,,2015-08-21 14:45:36,,206,22,Hip-Hop,"[21, 539]","[539, 21]",,12440,,Attribution,9653,,17,,[],Ric Flair 2
17076,123981,266089,0,,2015-08-21 18:31:17,,271,6,Hip-Hop,[21],[21],,6877,,Attribution-Noncommercial-Share Alike 3.0 United States,826,,1,,[],Shine Bright
17077,123982,260064,0,,2015-08-21 18:31:18,,247,1,Hip-Hop,[21],[21],,474,,Attribution-Noncommercial-Share Alike 3.0 United States,329,,2,,[],The Caged Bird Sings
17078,123983,264059,0,,2015-08-21 18:31:19,,250,1,Hip-Hop,[21],[21],,369,,Attribution-Noncommercial-Share Alike 3.0 United States,241,,3,,[],Complete
17079,123984,270286,0,,2015-08-21 18:31:21,,270,0,Hip-Hop,[21],[21],,440,,Attribution-Noncommercial-Share Alike 3.0 United States,251,,4,,[],Ricochet Syllables feat. Zumbi of Zion I
17080,123985,261083,0,,2015-08-21 18:31:22,,272,1,Hip-Hop,[21],[21],,587,,Attribution-Noncommercial-Share Alike 3.0 United States,433,,5,,[],Crowd Control
17081,123986,274530,0,,2015-08-21 18:31:22,,258,0,Hip-Hop,[21],[21],,1800,,Attribution-Noncommercial-Share Alike 3.0 United States,1587,,6,,[],Dreaming of Banjos
17082,123987,283135,0,,2015-08-21 18:31:23,,261,1,Hip-Hop,[21],[21],,538,,Attribution-Noncommercial-Share Alike 3.0 United States,352,,7,,[],Kumite feat. Chali 2na
17083,123988,271437,0,,2015-08-21 18:31:25,,355,1,Hip-Hop,[21],[21],,518,,Attribution-Noncommercial-Share Alike 3.0 United States,379,,8,,[],Let the Rhythm Just
17084,123989,278676,0,,2015-08-21 18:31:25,,377,2,Hip-Hop,[21],[21],,484,,Attribution-Noncommercial-Share Alike 3.0 United States,351,,9,,[],Lost & Found
17085,124595,192000,0,,2015-09-07 17:32:09,,237,9,Hip-Hop,[21],[21],,11317,,Attribution-NonCommercial,8806,,0,,[],"Dancing Like A Maniac ft The Ragga Twins (ft. Sybil Smith, The Ragga Twins)"
17086,124602,256000,0,,2015-09-07 18:06:59,,297,7,Hip-Hop,[100],"[100, 21]",,7896,,Attribution-NonCommercial,6588,,0,,[],Class Dismissed (ft. Lonnie Ray Atkinson)
17087,124682,192000,0,,2015-09-08 20:06:44,,136,0,Hip-Hop,[21],[21],,1011,,Attribution-NoDerivatives 4.0 International,925,,1,,[],Introduction
17088,124683,192000,0,,2015-09-08 20:06:45,,181,0,Hip-Hop,[21],[21],,237,,Attribution-NoDerivatives 4.0 International,177,,2,,[],In The Building Co Starring Julius Francis
17089,124686,192000,0,,2015-09-08 20:06:47,,86,0,Hip-Hop,[21],[21],,252,,Attribution-NoDerivatives 4.0 International,201,,3,,[],Spoken Word Interlude
17090,124688,192000,0,,2015-09-08 20:06:49,,64,0,Hip-Hop,[21],[21],,149,,Attribution-NoDerivatives 4.0 International,105,,4,,[],Callin Me Interlude
17091,124689,192000,0,,2015-09-08 20:06:49,,188,0,Hip-Hop,[21],[21],,133,,Attribution-NoDerivatives 4.0 International,86,,5,,[],Callin Me Co Starring Tina Quallo
17092,124690,192000,0,,2015-09-08 20:06:51,,140,0,Hip-Hop,[21],[21],,122,,Attribution-NoDerivatives 4.0 International,78,,6,,[],Todd From The Label Interlude
17093,124691,192000,0,,2015-09-08 20:06:51,,202,0,Hip-Hop,[21],[21],,147,,Attribution-NoDerivatives 4.0 International,89,,7,,[],Temperature Co Starring Julius Francis
17094,124692,192000,0,,2015-09-08 20:06:53,,181,1,Hip-Hop,[21],[21],,333,,Attribution-NoDerivatives 4.0 International,268,,8,,[],Mind Drift
17095,124693,192000,0,,2015-09-08 20:06:53,,227,0,Hip-Hop,[21],[21],,283,,Attribution-NoDerivatives 4.0 International,209,,9,,[],Slum Dog Millions Co Starring Julius Francis & Dave Barz
17096,124695,192000,0,,2015-09-08 20:06:54,,80,0,Hip-Hop,[21],[21],,182,,Attribution-NoDerivatives 4.0 International,131,,10,,[],1 800 Beloved Interlude
17097,124696,192000,0,,2015-09-08 20:06:56,,246,0,Hip-Hop,[21],[21],,201,,Attribution-NoDerivatives 4.0 International,150,,11,,[],1 800 Beloved
17098,124697,192000,0,,2015-09-08 20:06:57,,233,0,Hip-Hop,[21],[21],,174,,Attribution-NoDerivatives 4.0 International,123,,12,,[],On n On Co Starring Pugs Atomz & Tina Quallo
17099,124698,192000,0,,2015-09-08 20:06:58,,146,0,Hip-Hop,[21],[21],,1130,,Attribution-NoDerivatives 4.0 International,1022,,13,,[],Campus News Neighborhood Swap Interlude
17100,124699,192000,0,,2015-09-08 20:06:59,,190,0,Hip-Hop,[21],[21],,131,,Attribution-NoDerivatives 4.0 International,79,,14,,[],Michrophone Fiend Co Starring Jeff Chery
17101,124700,192000,0,,2015-09-08 20:06:59,,197,0,Hip-Hop,[21],[21],,340,,Attribution-NoDerivatives 4.0 International,277,,15,,[],Horns Co Starring Tina Quallo
17102,124702,192000,0,,2015-09-08 20:09:15,,120,0,Hip-Hop,[21],[21],,1923,,Attribution-NoDerivatives 4.0 International,1786,,16,,[],Campus News Set Back Bill Interlude
17103,124703,192000,0,,2015-09-08 20:09:17,,182,0,Hip-Hop,[21],[21],,255,,Attribution-NoDerivatives 4.0 International,185,,17,,[],Ewww!
17104,124704,192000,0,,2015-09-08 20:09:18,,278,0,Hip-Hop,[21],[21],,299,,Attribution-NoDerivatives 4.0 International,227,,18,,[],"School Cypher Co Starring JD of Duality, D. Julien, Jeff Chery, Threatz, and Lee Kid"
17105,124705,192000,0,,2015-09-08 20:09:19,,143,0,Hip-Hop,[21],[21],,353,,Attribution-NoDerivatives 4.0 International,270,,19,,[],Overtime
17106,124706,192000,0,,2015-09-08 20:09:20,,157,0,Hip-Hop,[21],[21],,308,,Attribution-NoDerivatives 4.0 International,231,,20,,[],Outro
17107,124707,199635,0,,2015-09-08 20:57:49,,157,0,Hip-Hop,[21],[21],,163,,Attribution-NoDerivatives 4.0 International,103,,1,,[],Dictionary (Kurser)
17108,124708,217900,0,,2015-09-08 20:57:50,,192,1,Hip-Hop,[21],[21],,237,,Attribution-NoDerivatives 4.0 International,151,,2,,[],Movin On Feat Tina Quallo
17109,124709,192000,0,,2015-09-08 20:57:51,,172,0,Hip-Hop,[21],[21],,233,,Attribution-NoDerivatives 4.0 International,175,,3,,[],Critics
17110,124710,192000,0,,2015-09-08 20:57:51,,244,0,Hip-Hop,[21],[21],,240,,Attribution-NoDerivatives 4.0 International,156,,4,,[],Everybody Has A Series
17111,124711,192905,0,,2015-09-08 20:57:52,,195,0,Hip-Hop,[21],[21],,259,,Attribution-NoDerivatives 4.0 International,194,,5,,[],Young Malcolm
17112,124712,206330,0,,2015-09-08 20:57:54,,147,1,Hip-Hop,[21],[21],,411,,Attribution-NoDerivatives 4.0 International,302,,6,,[],Good Girl
17113,124713,212775,0,,2015-09-08 20:57:54,,271,0,Hip-Hop,[21],[21],,309,,Attribution-NoDerivatives 4.0 International,239,,7,,[],Bi Polar
17114,124714,225840,0,,2015-09-08 20:57:55,,174,0,Hip-Hop,[21],[21],,527,,Attribution-NoDerivatives 4.0 International,417,,8,,[],G.A.M.E
17115,124715,176280,0,,2015-09-08 20:57:56,,231,1,Hip-Hop,[21],[21],,320,,Attribution-NoDerivatives 4.0 International,228,,9,,[],Back Down Feat Dave Barz
17116,124716,220546,0,,2015-09-08 20:57:57,,177,1,Hip-Hop,[21],[21],,214,,Attribution-NoDerivatives 4.0 International,140,,10,,[],The Great Debaters Feat Nova
17117,124717,206592,0,,2015-09-08 20:57:58,,227,0,Hip-Hop,[21],[21],,4616,,Attribution-NoDerivatives 4.0 International,4070,,11,,[],Hip Hop President
17118,124718,224206,0,,2015-09-08 20:57:58,,202,1,Hip-Hop,[21],[21],,329,,Attribution-NoDerivatives 4.0 International,254,,12,,[],Rewind Feat Angelous
17119,124719,217951,0,,2015-09-08 20:58:00,,201,1,Hip-Hop,[21],[21],,252,,Attribution-NoDerivatives 4.0 International,175,,13,,[],Never Feat Tina Quallo
17120,124720,199442,0,,2015-09-08 20:58:00,,181,0,Hip-Hop,[21],[21],,238,,Attribution-NoDerivatives 4.0 International,163,,14,,[],Self Hatred
17121,124721,235940,0,,2015-09-08 20:58:01,,140,0,Hip-Hop,[21],[21],,358,,Attribution-NoDerivatives 4.0 International,287,,15,,[],Revenge Feat Nova
17122,124722,192418,0,,2015-09-08 20:58:03,,169,1,Hip-Hop,[21],[21],,602,,Attribution-NoDerivatives 4.0 International,497,,16,,[],Rain
17123,124724,192000,0,,2015-09-08 21:25:02,,336,0,Hip-Hop,[21],[21],,292,,Attribution-NoDerivatives 4.0 International,212,,1,,[],Kickin' Rhymes Feat JD
17124,124726,192000,0,,2015-09-08 21:25:03,,234,0,Hip-Hop,[21],[21],,403,,Attribution-NoDerivatives 4.0 International,326,,2,,[],Never Stop
17125,124728,192000,0,,2015-09-08 21:25:04,,240,1,Hip-Hop,[21],[21],,290,,Attribution-NoDerivatives 4.0 International,200,,3,,[],I Bet He's Nice Feat Jeff Chery
17126,124730,128000,0,,2015-09-08 21:25:06,,229,1,Hip-Hop,[21],[21],,512,,Attribution-NoDerivatives 4.0 International,430,,4,,[],Night Life
17127,124731,192000,0,,2015-09-08 21:25:08,,320,0,Hip-Hop,[21],[21],,532,,Attribution-NoDerivatives 4.0 International,259,,5,,[],Other Songs To Sing Feat Chris Young and Presto
17128,124732,192000,0,,2015-09-08 21:25:08,,188,0,Hip-Hop,[21],[21],,672,,Attribution-NoDerivatives 4.0 International,554,,6,,[],Family Matters
17129,124733,320000,0,,2015-09-08 21:51:21,,181,2,Hip-Hop,[21],[21],,634,,Attribution-NoDerivatives 4.0 International,484,,1,,[],Go Get Em
17130,124735,320000,0,,2015-09-08 21:51:23,,255,0,Hip-Hop,[21],[21],,372,,Attribution-NoDerivatives 4.0 International,292,,2,,[],Soulful Co Starring Gripz
17131,124736,320000,0,,2015-09-08 21:51:23,,237,1,Hip-Hop,[21],[21],,458,,Attribution-NoDerivatives 4.0 International,325,,3,,[],The Resurrection
17132,124738,320000,0,,2015-09-08 21:51:25,,342,1,Hip-Hop,[21],[21],,332,,Attribution-NoDerivatives 4.0 International,234,,4,,[],The Reeper Co Starring Jeff Chery - Angelous
17133,124740,320000,0,,2015-09-08 21:51:26,,193,0,Hip-Hop,[21],[21],,929,,Attribution-NoDerivatives 4.0 International,767,,5,,[],Bounce
17134,124743,320000,0,,2015-09-08 21:51:28,,105,0,Hip-Hop,[21],[21],,606,,Attribution-NoDerivatives 4.0 International,522,,6,,[],Melancholy Slang Interlude
17135,124744,320000,0,,2015-09-08 21:51:29,,290,0,Hip-Hop,[21],[21],,448,,Attribution-NoDerivatives 4.0 International,344,,7,,[],Sucker Emcees Co Starring Dave Barz
17136,124745,320000,0,,2015-09-08 21:51:30,,156,2,Hip-Hop,[21],[21],,832,,Attribution-NoDerivatives 4.0 International,695,,8,,[],People
17137,124746,320000,0,,2015-09-08 21:51:31,,241,0,Hip-Hop,[21],[21],,454,,Attribution-NoDerivatives 4.0 International,355,,9,,[],Fitted Low Co Starring JD - Tina Quallo
17138,124748,320000,0,,2015-09-08 21:51:33,,211,4,Hip-Hop,[21],[21],,871,,Attribution-NoDerivatives 4.0 International,664,,10,,[],Main Event Co Starring Kandid McFly - Angelous
17139,124749,320000,0,,2015-09-08 21:51:33,,147,0,Hip-Hop,[21],[21],,835,,Attribution-NoDerivatives 4.0 International,723,,11,,[],Inner City Blues Co Starring Wordsmith
17140,124751,320000,0,,2015-09-08 21:51:35,,160,1,Hip-Hop,[21],[21],,1119,,Attribution-NoDerivatives 4.0 International,932,,12,,[],The Industry Co Starring Tina Quallo
17141,125107,320000,0,,2015-09-17 12:14:10,,140,7,Hip-Hop,[21],[21],,7995,,Attribution,6626,,1,,[],Footprints
17142,125649,320000,0,,2015-09-28 13:08:46,,173,5,Hip-Hop,"[21, 539]","[539, 21]",,6484,,Attribution,5583,,1,,[],The G's Theme
17143,125650,320000,0,,2015-09-28 13:08:47,,245,5,Hip-Hop,"[21, 539]","[539, 21]",,5884,,Attribution,4919,,2,,[],Night Watch
17144,125651,320000,0,,2015-09-28 13:08:48,,166,5,Hip-Hop,"[21, 539]","[539, 21]",,5642,,Attribution,4776,,3,,[],Wave Your Hands
17145,125652,320000,0,,2015-09-28 13:08:49,,234,6,Hip-Hop,"[21, 539]","[539, 21]",,5690,,Attribution,4727,,4,,[],Sleep When I'm Dead (Produced By Centric)
17146,125653,320000,0,,2015-09-28 13:08:49,,187,5,Hip-Hop,"[21, 539]","[539, 21]",,8808,,Attribution,7095,,5,,[],Take You Home
17147,125654,320000,0,,2015-09-28 13:08:51,,259,5,Hip-Hop,"[21, 539]","[539, 21]",,8220,,Attribution,6320,,6,,[],Porn Star (feat. Sincere Gubano Of The Product G&B)
17148,125655,320000,0,,2015-09-28 13:08:51,,241,11,Hip-Hop,"[21, 539]","[539, 21]",,13246,,Attribution,10667,,7,,[],Good Enough
17149,125656,320000,0,,2015-09-28 13:08:52,,192,14,Hip-Hop,"[21, 539]","[539, 21]",,14095,,Attribution,11423,,8,,[],Landing Gear
17150,128441,320000,0,,2015-11-27 06:47:09,,210,1,Hip-Hop,[21],[21],,1463,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1199,,11,,[],The More Things Change
17151,128443,320000,0,,2015-11-27 06:55:21,,179,4,Hip-Hop,[21],[21],,2575,,Attribution-NonCommercial,1992,,3,,[],a night lost
17152,128494,320000,0,,2015-11-28 10:46:55,,308,2,Hip-Hop,[21],[21],,2225,,Attribution-NonCommercial-ShareAlike,1800,,13,,[],You Ain't Nothin (Featuring Drano & Joey Ripps)
17153,128665,320000,0,,2015-12-01 10:11:35,,241,1,Hip-Hop,[21],[21],,921,,Attribution-NonCommercial-ShareAlike,673,,1,,[],We Can Talk About That (Featuring Johnny Ciggs)
17154,128666,320000,0,,2015-12-01 10:11:36,,241,1,Hip-Hop,[21],[21],,1673,,Attribution-NonCommercial-ShareAlike,1303,,2,,[],We Can Talk About That (Instrumental)
17155,128667,320000,0,,2015-12-01 10:11:37,,143,3,Hip-Hop,[21],[21],,1441,,Attribution-NonCommercial-ShareAlike,1068,,3,,[],Blue Steel (Featuring Joey Ripps)
17156,128668,320000,0,,2015-12-01 10:11:39,,143,4,Hip-Hop,[21],[21],,3072,,Attribution-NonCommercial-ShareAlike,2627,,4,,[],Blue Steel (Instrumental)
17157,128916,320000,0,,2015-12-08 10:36:54,,241,2,Hip-Hop,[21],[21],,747,,Attribution-NonCommercial-ShareAlike,534,,8,,[],We Can Talk About That (Featuring Johnny Ciggs)
17158,128918,320000,0,,2015-12-08 10:37:05,,251,2,Hip-Hop,[21],[21],,865,,Attribution-NonCommercial-ShareAlike,697,,1,,[],Church (Featuring Reppa Ton)
17159,128919,320000,0,,2015-12-08 10:37:05,,97,2,Hip-Hop,[21],[21],,887,,Attribution-NonCommercial-ShareAlike,763,,2,,[],Whentro
17160,128920,320000,0,,2015-12-08 10:37:07,,262,1,Hip-Hop,[21],[21],,600,,Attribution-NonCommercial-ShareAlike,478,,3,,[],Draw (Featuring Graphic Melee)
17161,128921,320000,0,,2015-12-08 10:37:09,,258,1,Hip-Hop,[21],[21],,681,,Attribution-NonCommercial-ShareAlike,506,,4,,[],Staying Clean (Featuring Draztiq & Joey Ripps)
17162,128922,320000,0,,2015-12-08 10:37:09,,308,2,Hip-Hop,[21],[21],,1173,,Attribution-NonCommercial-ShareAlike,608,,5,,[],You Ain't Nothin (Featuring Drano & Joey Ripps)
17163,128923,320000,0,,2015-12-08 10:37:11,,280,2,Hip-Hop,[21],[21],,869,,Attribution-NonCommercial-ShareAlike,730,,6,,[],My Shoes (Featuring BenFM)
17164,128924,320000,0,,2015-12-08 10:37:12,,240,1,Hip-Hop,[21],[21],,1084,,Attribution-NonCommercial-ShareAlike,899,,7,,[],"The Ride Out (Understand Me, Part II) (Featuring Millz)"
17165,128925,320000,0,,2015-12-08 10:37:13,,264,1,Hip-Hop,[21],[21],,943,,Attribution-NonCommercial-ShareAlike,789,,9,,[],The True Black (Featuring The Honorable Sleaze)
17166,128926,320000,0,,2015-12-08 10:37:14,,192,1,Hip-Hop,[21],[21],,1493,,Attribution-NonCommercial-ShareAlike,1087,,10,,[],Tempus Fugit (Featuring BCMusic1st)
17167,128927,320000,0,,2015-12-08 10:37:15,,258,1,Hip-Hop,[21],[21],,2134,,Attribution-NonCommercial-ShareAlike,1850,,11,,[],Lose None (Featuring Noah O.)
17168,129672,320000,0,,2015-12-22 10:00:42,,264,1,Hip-Hop,[21],[21],,1176,,Attribution-NonCommercial-ShareAlike,739,,1,,[],The True Black (Featuring The Honorable Sleaze)
17169,129673,320000,0,,2015-12-22 10:00:43,,196,1,Hip-Hop,[21],[21],,1405,,Attribution-NonCommercial-ShareAlike,842,,2,,[],You Don't See (Featuring RT & Reppa Ton)
17170,129674,320000,0,,2015-12-22 10:00:43,,264,2,Hip-Hop,[21],[21],,2536,,Attribution-NonCommercial-ShareAlike,1551,,3,,[],The True Black (Instrumental)
17171,129675,320000,0,,2015-12-22 10:00:45,,196,6,Hip-Hop,[21],[21],,3596,,Attribution-NonCommercial-ShareAlike,2541,,4,,[],You Don't See (Instrumental)
17172,129805,320000,0,,2015-12-28 16:09:37,,37,3,Hip-Hop,"[542, 811]","[811, 21, 542]",,8883,,Attribution-Noncommercial-Share Alike 3.0 United States,7362,,1,,[],"Hey, Guys"
17173,129806,320000,0,,2015-12-28 16:09:38,,289,8,Hip-Hop,"[542, 811]","[811, 21, 542]",,8644,,Attribution-Noncommercial-Share Alike 3.0 United States,6700,,2,,[],Oak Bloke
17174,129807,320000,0,,2015-12-28 16:09:40,,152,3,Hip-Hop,"[542, 811]","[811, 21, 542]",,13076,,Attribution-Noncommercial-Share Alike 3.0 United States,11395,,3,,[],Penny17
17175,129808,320000,0,,2015-12-28 16:09:41,,277,4,Hip-Hop,"[542, 811]","[811, 21, 542]",,18331,,Attribution-Noncommercial-Share Alike 3.0 United States,15246,,4,,[],Sitting On A Song
17176,129902,256000,0,,2015-12-31 13:32:21,,30,1,Hip-Hop,[539],"[539, 21]",,2115,,Attribution-NonCommercial-ShareAlike,1862,,1,,[],Welcome To Chi-Raq Intro
17177,129903,256000,0,,2015-12-31 13:32:21,,219,1,Hip-Hop,[539],"[539, 21]",,1291,,Attribution-NonCommercial-ShareAlike,933,,2,,[],Get 'Em
17178,129904,256000,0,,2015-12-31 13:32:22,,334,2,Hip-Hop,[539],"[539, 21]",,2513,,Attribution-NonCommercial-ShareAlike,1779,,3,,[],Trap Niggaz
17179,129905,256000,0,,2015-12-31 13:32:24,,230,0,Hip-Hop,[539],"[539, 21]",,773,,Attribution-NonCommercial-ShareAlike,535,,4,,[],They Don't Want It
17180,129906,256000,0,,2015-12-31 13:32:24,,349,0,Hip-Hop,[539],"[539, 21]",,1181,,Attribution-NonCommercial-ShareAlike,834,,5,,[],Gangbang City
17181,129907,256000,0,,2015-12-31 13:32:26,,267,0,Hip-Hop,[539],"[539, 21]",,1102,,Attribution-NonCommercial-ShareAlike,792,,6,,[],Da Game Needs Me
17182,129908,256000,0,,2015-12-31 13:32:26,,202,1,Hip-Hop,[539],"[539, 21]",,1471,,Attribution-NonCommercial-ShareAlike,1088,,7,,[],Whip Yo Head
17183,129909,256000,0,,2015-12-31 13:32:27,,266,0,Hip-Hop,[539],"[539, 21]",,1478,,Attribution-NonCommercial-ShareAlike,1118,,8,,[],Hood Rich
17184,129910,256000,0,,2015-12-31 13:32:29,,225,0,Hip-Hop,[539],"[539, 21]",,2505,,Attribution-NonCommercial-ShareAlike,2010,,9,,[],In Da Trap
17185,129911,256000,0,,2015-12-31 13:32:29,,260,0,Hip-Hop,[539],"[539, 21]",,1290,,Attribution-NonCommercial-ShareAlike,944,,10,,[],Chicago
17186,129912,256000,0,,2015-12-31 13:32:30,,195,0,Hip-Hop,[539],"[539, 21]",,1034,,Attribution-NonCommercial-ShareAlike,756,,11,,[],Can't Go
17187,129913,256000,0,,2015-12-31 13:32:31,,246,1,Hip-Hop,[539],"[539, 21]",,1225,,Attribution-NonCommercial-ShareAlike,943,,12,,[],Right Now
17188,129914,256000,0,,2015-12-31 13:32:32,,233,0,Hip-Hop,[539],"[539, 21]",,1671,,Attribution-NonCommercial-ShareAlike,1310,,13,,[],King Of Da City
17189,129915,256000,1,,2015-12-31 13:32:33,,220,2,Hip-Hop,[539],"[539, 21]",,1543,,Attribution-NonCommercial-ShareAlike,1196,,14,,[],Spit Yo Shit
17190,129916,256000,0,,2015-12-31 13:32:34,,261,0,Hip-Hop,[539],"[539, 21]",,1089,,Attribution-NonCommercial-ShareAlike,792,,15,,[],If It Don't Make Dollarz - Featuring Gotti
17191,129917,256000,0,,2015-12-31 13:32:35,,277,0,Hip-Hop,[539],"[539, 21]",,1203,,Attribution-NonCommercial-ShareAlike,909,,16,,[],Chi Go Getters
17192,129918,256000,0,,2015-12-31 13:32:37,,209,0,Hip-Hop,[539],"[539, 21]",,2223,,Attribution-NonCommercial-ShareAlike,1768,,17,,[],Soul Survivor
17193,129919,256000,0,,2015-12-31 13:32:37,,109,1,Hip-Hop,[539],"[539, 21]",,3024,,Attribution-NonCommercial-ShareAlike,2505,,18,,[],Stay Fly
17194,129920,256000,0,,2015-12-31 13:32:38,,331,0,Hip-Hop,[539],"[539, 21]",,4980,,Attribution-NonCommercial-ShareAlike,4310,,19,,[],My City
17195,129921,256000,0,,2015-12-31 13:32:39,,42,0,Hip-Hop,[539],"[539, 21]",,2287,,Attribution-NonCommercial-ShareAlike,2041,,20,,[],Welcome To Chi-Raq Outtro
17196,129928,256000,0,,2015-12-31 14:00:35,,3672,0,Hip-Hop,[539],"[539, 21]",,4443,,Attribution-NonCommercial-ShareAlike,3740,,0,,[],Welcome To Chiraq Volume 1
17197,130155,320000,0,,2016-01-05 10:28:57,,190,2,Hip-Hop,[21],[21],,596,,Attribution-NonCommercial-ShareAlike,356,,1,,[],Funky Motion (Album Version)
17198,130156,320000,0,,2016-01-05 10:28:57,,201,2,Hip-Hop,[21],[21],,364,,Attribution-NonCommercial-ShareAlike,191,,2,,[],Funky Motion (AUG 8th Mixx)
17199,130157,320000,0,,2016-01-05 10:28:59,,149,2,Hip-Hop,[21],[21],,551,,Attribution-NonCommercial-ShareAlike,274,,3,,[],Funky Motion (BOOBIES Mixx)
17200,130158,320000,0,,2016-01-05 10:28:59,,169,2,Hip-Hop,[21],[21],,339,,Attribution-NonCommercial-ShareAlike,211,,4,,[],Funky Motion (Motion Lotion Mixx)
17201,130159,320000,0,,2016-01-05 10:29:00,,181,2,Hip-Hop,[21],[21],,529,,Attribution-NonCommercial-ShareAlike,311,,5,,[],Funky Motion (Anotha C-Doc Remixx)
